#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13346,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13347,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13348,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13349,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13350,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13351,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13352,\0,56.84,20,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13353,\0,56.84,25,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13354,\0,56.84,4,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13355,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13356,\0,56.84,3,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13357,\0,56.84,2,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13358,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13359,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13360,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13361,\0,56.84,2,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13362,\0,56.84,1,56.82,56.84,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,844:13364,\0,56.84,1,56.82,56.84,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120025.926-0500,20190820-120025-0500,848:13366,\0,56.85,1,56.82,56.85,"  ",4
TimeAndSale,/BRNZ20:IFEU,20190820-120025.936-0500,20190820-120025-0500,854:13367,\0,56.85,1,56.85,56.87,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.936-0500,20190820-120025-0500,854:13368,\0,56.85,1,56.85,56.87,"S ",0
TimeAndSale,/BRNZ20:IFEU,20190820-120025.954-0500,20190820-120025-0500,868:13370,\0,56.85,1,56.85,56.87,"  ",68
